单价（元/平方米）,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积（平方米）,户型结构,建筑类型,房屋朝向,建筑结构,装修情况,配备电梯,挂牌时间,交易权属,房屋用途
14500.0,高新西,高新西,3室2厅1厨2卫,低楼层 (共29层),108.28,平层,塔楼,东南,钢混结构,精装,有,2021-08-26,商品房,普通住宅
12500.0,高新西,高新西,3室2厅1厨2卫,低楼层 (共10层),109,平层,板楼,西南,钢混结构,简装,有,2020-10-02,商品房,普通住宅
14500.0,高新西,高新西,3室1厅1厨2卫,低楼层 (共24层),134.62,平层,塔楼,东南,钢混结构,精装,有,2021-01-19,商品房,普通住宅
21000.0,高新西,中海国际,3室2厅1厨2卫,低楼层 (共9层),121,平层,板塔结合,南,钢混结构,精装,有,2020-12-16,商品房,普通住宅
19000.0,高新西,中海国际,3室1厅1厨2卫,中楼层 (共6层),115.7,平层,板楼,南,钢混结构,简装,无,2021-06-22,商品房,普通住宅
26500.0,高新西,中海国际,3室1厅1厨2卫,低楼层 (共7层),116.38,平层,板楼,东南,钢混结构,毛坯,有,2019-08-30,商品房,普通住宅
10000.0,高新西,高新西,3室1厅1厨1卫,中楼层 (共28层),80.68,平层,塔楼,东南,钢混结构,简装,有,2021-08-07,商品房,普通住宅
11800.0,高新西,高新西,3室1厅1厨1卫,中楼层 (共26层),89,平层,塔楼,东南,钢混结构,精装,有,2021-10-08,商品房,普通住宅
8500.0,高新西,高新西,3室2厅1厨1卫,高楼层 (共29层),78.94,平层,塔楼,东,钢混结构,精装,有,2021-09-15,商品房,普通住宅
10600.0,高新西,高新西,3室2厅1厨1卫,高楼层 (共28层),80.68,平层,塔楼,南,钢混结构,精装,有,2021-08-20,商品房,普通住宅
18700.0,高新西,中海国际,3室2厅1厨2卫,中楼层 (共6层),115.7,平层,板楼,南,钢混结构,简装,无,2021-02-20,商品房,普通住宅
28600.0,高新西,中海国际,3室2厅1厨2卫,中楼层 (共5层),147,平层,板楼,南,钢混结构,精装,无,2019-12-17,商品房,普通住宅
10800.0,高新西,高新西,3室1厅1厨2卫,高楼层 (共28层),90.57,平层,塔楼,东南,钢混结构,毛坯,有,2021-10-10,商品房,普通住宅
10800.0,高新西,高新西,3室1厅1厨1卫,高楼层 (共26层),88.95,平层,板塔结合,东南,钢混结构,精装,有,2020-08-14,商品房,普通住宅
10500.0,高新西,高新西,3室1厅1厨1卫,中楼层 (共26层),91.8,平层,板塔结合,东,钢混结构,毛坯,有,2021-07-02,商品房,普通住宅
32000.0,高新西,中海国际,3室2厅1厨2卫,中楼层 (共6层),137.49,平层,板楼,东南,钢混结构,简装,有,2020-09-05,商品房,普通住宅
22300.0,高新西,中海国际,3室1厅1厨2卫,中楼层 (共16层),109.5,平层,板楼,西南,钢混结构,精装,有,2021-08-04,商品房,普通住宅
16200.0,高新西,高新西,3室1厅1厨2卫,低楼层 (共30层),104.2,平层,塔楼,东南,钢混结构,精装,有,2021-10-13,商品房,普通住宅
17900.0,高新西,高新西,3室2厅1厨2卫,高楼层 (共29层),108,平层,板塔结合,东南,框架结构,其他,有,2021-09-16,商品房,普通住宅
12600.0,高新西,高新西,4室2厅1厨1卫,中楼层 (共33层),90.84,平层,塔楼,西南,钢混结构,精装,有,2021-02-25,商品房,普通住宅
8600.0,高新西,高新西,3室1厅1厨1卫,中楼层 (共32层),69.93,平层,塔楼,东南,钢混结构,简装,有,2020-03-12,商品房,普通住宅
9900.0,高新西,高新西,3室2厅1厨1卫,高楼层 (共24层),86,平层,塔楼,东,框架结构,精装,有,2021-03-19,商品房,普通住宅
9980.0,简阳,河东新区,4室2厅1厨2卫,低楼层 (共27层),85.98,平层,塔楼,东 东南,框架结构,精装,有,2021-12-05,商品房,普通住宅
2480.0,简阳,石桥片区,1室1厅1厨0卫,高楼层 (共25层),55.59,错层,板楼,东南,框架结构,精装,有,2021-12-15,商品房,普通住宅
8680.0,简阳,河东新区,2室2厅1厨1卫,高楼层 (共26层),76.92,平层,板塔结合,南,混合结构,精装,有,2021-08-05,商品房,普通住宅
11920.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共31层),95,平层,塔楼,东南,钢混结构,精装,有,2021-11-22,商品房,普通住宅
8560.0,简阳,河东新区,2室1厅1厨1卫,高楼层 (共32层),79.76,平层,塔楼,东,钢混结构,精装,有,2021-12-03,商品房,普通住宅
6700.0,简阳,东溪片区,2室1厅1厨1卫,高楼层 (共18层),92,平层,塔楼,东,框架结构,毛坯,有,2021-12-10,商品房,普通住宅
8300.0,简阳,东溪片区,2室2厅1厨1卫,中楼层 (共26层),86.35,平层,塔楼,东南,框架结构,精装,有,2020-10-12,商品房,普通住宅
11980.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共6层),111,平层,板塔结合,东南,混合结构,精装,无,2021-10-12,商品房,普通住宅
9280.0,简阳,河东新区,2室2厅1厨1卫,中楼层 (共28层),74,平层,板塔结合,东南,混合结构,精装,有,2021-06-07,商品房,普通住宅
11860.0,简阳,河东新区,4室2厅1厨2卫,低楼层 (共29层),108.5,平层,塔楼,东南,钢混结构,毛坯,有,2021-12-13,商品房,普通住宅
9300.0,简阳,城北片区,3室2厅1厨1卫,中楼层 (共23层),105.09,平层,塔楼,东南,框架结构,其他,有,2021-12-15,商品房,普通住宅
7380.0,简阳,河东新区,2室1厅1厨1卫,高楼层 (共26层),80.8,平层,塔楼,东,钢混结构,简装,有,2021-12-13,商品房,普通住宅
10800.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共22层),96.28,平层,塔楼,东南 东 西南 南 东北,钢混结构,精装,有,2021-12-15,商品房,普通住宅
13940.0,简阳,河东新区,5室2厅1厨2卫,中楼层 (共32层),161.25,平层,板塔结合,东南,钢混结构,毛坯,有,2020-12-03,商品房,普通住宅
9500.0,简阳,河东新区,2室1厅1厨1卫,中楼层 (共16层),82.76,平层,板塔结合,东南,框架结构,精装,有,2021-11-24,商品房,普通住宅
8600.0,简阳,城西片区,3室2厅1厨1卫,中楼层 (共7层),88.75,平层,板塔结合,东南,钢混结构,简装,无,2021-11-15,商品房,普通住宅
11500.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共16层),115.41,平层,板塔结合,东南,钢混结构,精装,有,2021-11-24,商品房,普通住宅
12000.0,简阳,城北片区,3室2厅1厨1卫,中楼层 (共28层),127.22,平层,塔楼,东北,框架结构,精装,有,2021-11-28,商品房,普通住宅
7000.0,简阳,城南片区,3室2厅1厨1卫,中楼层 (共5层),112.94,平层,板楼,南 北,砖混结构,简装,无,2021-12-05,商品房,普通住宅
7200.0,简阳,城东片区,2室1厅1厨1卫,低楼层 (共18层),91.39,平层,板塔结合,东南 东,砖混结构,精装,有,2021-12-03,商品房,普通住宅
11980.0,简阳,河东新区,2室1厅1厨1卫,高楼层 (共17层),81.33,平层,板塔结合,西北,框架结构,毛坯,有,2021-12-16,商品房,普通住宅
8280.0,简阳,城西片区,2室2厅1厨1卫,低楼层 (共29层),86.35,平层,塔楼,东南,钢混结构,精装,有,2021-12-13,商品房,普通住宅
8890.0,简阳,河东新区,2室1厅1厨1卫,高楼层 (共15层),90.64,平层,板塔结合,东南,混合结构,精装,有,2021-12-13,商品房,普通住宅
12500.0,简阳,河东新区,3室1厅1厨2卫,低楼层 (共32层),116,平层,塔楼,南,钢混结构,毛坯,有,2021-12-05,商品房,普通住宅
11200.0,简阳,河东新区,4室2厅1厨2卫,高楼层 (共15层),132,平层,板塔结合,东南,钢混结构,毛坯,有,2021-12-10,商品房,普通住宅
8800.0,简阳,高铁新区,3室2厅1厨2卫,高楼层 (共18层),110,平层,板塔结合,东南,钢混结构,精装,有,2021-12-10,商品房,普通住宅
10260.0,简阳,城北片区,3室2厅1厨1卫,低楼层 (共23层),109.67,平层,塔楼,东南,框架结构,精装,有,2021-03-27,商品房,普通住宅
4600.0,简阳,城东片区,3室1厅1厨1卫,高楼层 (共7层),83.95,平层,板塔结合,南,砖混结构,毛坯,无,2020-11-08,商品房,普通住宅
8380.0,简阳,城东片区,3室2厅1厨1卫,中楼层 (共8层),126.64,平层,塔楼,西南,混合结构,简装,无,2020-11-23,商品房,普通住宅
10980.0,简阳,石桥片区,3室2厅1厨2卫,高楼层 (共23层),122,平层,板塔结合,东,钢混结构,毛坯,有,2020-08-04,商品房,普通住宅
9800.0,简阳,高铁新区,3室2厅1厨2卫,中楼层 (共6层),103.49,平层,板塔结合,东南,钢混结构,简装,无,2019-01-21,商品房,普通住宅
10500.0,简阳,河东新区,2室1厅1厨1卫,低楼层 (共18层),90.61,平层,板塔结合,西北,混合结构,简装,有,2021-05-08,商品房,普通住宅
9980.0,简阳,城北片区,3室2厅1厨1卫,中楼层 (共7层),105.34,平层,板楼,东,混合结构,精装,有,2021-07-13,商品房,普通住宅
11000.0,简阳,河东新区,3室1厅1厨2卫,高楼层 (共6层),112.11,平层,塔楼,西南,框架结构,精装,无,2021-08-09,商品房,普通住宅
10280.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共9层),114.71,平层,板塔结合,西南,钢混结构,毛坯,有,2020-10-21,商品房,普通住宅
16200.0,简阳,河东新区,4室2厅1厨2卫,低楼层 (共31层),131.13,平层,塔楼,东南,钢混结构,精装,有,2020-12-23,商品房,普通住宅
9280.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共6层),112.25,平层,板楼,东南,框架结构,精装,无,2019-06-09,商品房,普通住宅
9180.0,简阳,城北片区,3室1厅1厨2卫,中楼层 (共32层),108.14,平层,板楼,东,钢结构,毛坯,有,2021-09-06,商品房,普通住宅
4980.0,简阳,城中片区,2室2厅1厨1卫,高楼层 (共8层),86.09,平层,板塔结合,东南,混合结构,简装,无,2021-03-14,商品房,普通住宅
9800.0,简阳,城东片区,3室2厅1厨2卫,低楼层 (共32层),140.47,平层,塔楼,东南,框架结构,简装,有,2021-10-10,商品房,普通住宅
13000.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共10层),108.25,平层,板楼,南,钢混结构,毛坯,有,2021-10-21,商品房,普通住宅
8500.0,简阳,城南片区,3室2厅1厨1卫,高楼层 (共30层),104.45,平层,塔楼,东,框架结构,毛坯,有,2021-09-14,商品房,普通住宅
11300.0,简阳,城南片区,3室2厅1厨2卫,中楼层 (共28层),125.32,平层,板塔结合,东北,钢混结构,毛坯,有,2020-08-30,商品房,普通住宅
8800.0,简阳,城东片区,4室2厅1厨2卫,高楼层 (共8层),135.54,平层,板塔结合,东南,混合结构,简装,无,2020-10-08,商品房,普通住宅
13080.000000000002,简阳,河东新区,3室2厅1厨2卫,高楼层 (共31层),121.97,平层,塔楼,南,钢混结构,毛坯,有,2021-10-03,商品房,普通住宅
11000.0,简阳,城南片区,4室2厅1厨2卫,高楼层 (共30层),129.43,平层,塔楼,东南,框架结构,毛坯,有,2021-04-28,商品房,普通住宅
10200.0,简阳,东溪片区,3室2厅1厨1卫,低楼层 (共22层),97.04,平层,塔楼,东南,框架结构,毛坯,有,2020-08-09,商品房,普通住宅
11550.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共26层),125,平层,板塔结合,东南,钢混结构,简装,有,2021-05-26,商品房,普通住宅
9300.0,简阳,城中片区,3室2厅1厨2卫,低楼层 (共31层),117.57,平层,塔楼,东北,框架结构,毛坯,有,2021-01-08,商品房,普通住宅
8980.0,简阳,城北片区,3室2厅1厨1卫,低楼层 (共26层),105.08,平层,塔楼,东南,框架结构,精装,有,2021-06-29,商品房,普通住宅
12000.0,简阳,河东新区,3室2厅1厨1卫,低楼层 (共15层),115.39,平层,板塔结合,东南,混合结构,精装,有,2021-03-25,商品房,普通住宅
11960.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共6层),135.38,平层,塔楼,东南,框架结构,简装,无,2020-12-22,商品房,普通住宅
12900.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共18层),106.15,平层,塔楼,西,框架结构,精装,有,2021-02-01,商品房,普通住宅
16200.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共32层),135,平层,塔楼,西南,框架结构,其他,有,2021-12-11,商品房,普通住宅
8880.0,简阳,东溪片区,3室2厅1厨1卫,中楼层 (共23层),95.6,平层,板塔结合,南,混合结构,精装,有,2021-12-15,商品房,普通住宅
16980.0,简阳,城西片区,5室3厅1厨2卫,高楼层 (共8层),205.4,跃层,平房,东南,框架结构,简装,无,2021-12-09,商品房,普通住宅
7380.0,简阳,城南片区,3室2厅1厨1卫,中楼层 (共7层),126.37,平层,板楼,南,砖混结构,精装,无,2021-05-04,商品房,普通住宅
9380.0,简阳,城东片区,4室2厅1厨1卫,低楼层 (共8层),123.08,错层,板楼,南,砖混结构,精装,无,2021-03-19,商品房,普通住宅
9680.0,简阳,城北片区,3室2厅1厨2卫,低楼层 (共7层),125.44,平层,板楼,东南,框架结构,其他,无,2021-11-17,商品房,普通住宅
12780.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共30层),102.77,平层,塔楼,西南,框架结构,其他,有,2021-11-21,商品房,普通住宅
8380.0,简阳,河东新区,2室2厅1厨1卫,高楼层 (共18层),78.95,平层,板塔结合,东南,钢混结构,其他,有,2021-12-02,商品房,普通住宅
6590.000000000001,简阳,城北片区,2室1厅1厨1卫,低楼层 (共18层),74.27,平层,塔楼,南 北,框架结构,简装,有,2021-11-22,商品房,普通住宅
10800.0,简阳,城东片区,2室2厅1厨1卫,高楼层 (共32层),98.49,平层,板塔结合,南,钢混结构,毛坯,有,2021-11-21,商品房,普通住宅
12800.0,简阳,城北片区,3室2厅1厨2卫,高楼层 (共23层),128,平层,塔楼,东南,框架结构,精装,有,2021-11-26,商品房,普通住宅
17080.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共25层),125,平层,塔楼,东南,钢混结构,精装,有,2021-11-23,商品房,普通住宅
8750.0,简阳,河东新区,2室2厅1厨1卫,中楼层 (共6层),85.4,平层,塔楼,南,框架结构,精装,无,2021-11-23,商品房,普通住宅
10600.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共25层),104,平层,塔楼,东南,钢混结构,毛坯,有,2021-11-20,商品房,普通住宅
10140.0,简阳,河东新区,3室1厅1厨1卫,中楼层 (共20层),92.23,平层,塔楼,东 东南,框架结构,毛坯,有,2021-12-02,商品房,普通住宅
9380.0,简阳,石桥片区,3室2厅1厨1卫,低楼层 (共28层),86,平层,塔楼,东南,钢混结构,精装,有,2021-11-28,商品房,普通住宅
12000.0,简阳,河东新区,3室2厅1厨1卫,低楼层 (共24层),99.9,平层,塔楼,东南,框架结构,毛坯,有,2021-11-19,商品房,普通住宅
8500.0,简阳,城南片区,3室2厅1厨2卫,中楼层 (共7层),122.08,平层,板塔结合,东南,钢混结构,简装,无,2020-05-21,商品房,普通住宅
10900.0,简阳,城中片区,3室2厅1厨2卫,高楼层 (共32层),121.18,平层,板塔结合,南,砖混结构,毛坯,有,2019-05-10,商品房,普通住宅
9680.0,简阳,石桥片区,3室1厅1厨2卫,低楼层 (共26层),116.8,平层,板塔结合,东南,钢混结构,其他,有,2021-08-18,商品房,普通住宅
8180.0,简阳,城中片区,4室2厅1厨1卫,中楼层 (共6层),106.04,平层,板塔结合,东南,砖混结构,毛坯,无,2020-07-05,商品房,普通住宅
10180.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共11层),107.39,平层,板塔结合,东南,钢混结构,简装,有,2021-01-05,商品房,普通住宅
5780.0,简阳,城东片区,3室2厅1厨1卫,中楼层 (共8层),96.03,平层,板楼,东南,砖混结构,其他,无,2020-08-26,商品房,普通住宅
5380.0,简阳,城中片区,2室2厅2厨1卫,高楼层 (共7层),86.41,平层,板塔结合,东 西,砖混结构,简装,无,2019-07-13,商品房,普通住宅
15000.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共16层),113.58,平层,板塔结合,南 北,框架结构,精装,有,2020-04-24,商品房,普通住宅
11200.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共11层),109.87,平层,板塔结合,南 北,混合结构,简装,有,2020-08-29,商品房,普通住宅
11280.0,简阳,河东新区,3室2厅1厨1卫,中楼层 (共6层),105.31,平层,板塔结合,西 东,混合结构,精装,无,2021-06-12,商品房,普通住宅
10280.0,简阳,河东新区,3室2厅1厨1卫,中楼层 (共18层),107.91,平层,板塔结合,西南,钢混结构,精装,有,2021-09-04,商品房,普通住宅
13800.0,简阳,河东新区,4室2厅1厨2卫,高楼层 (共6层),120.19,平层,板塔结合,东南,框架结构,毛坯,无,2021-10-26,商品房,普通住宅
10280.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共16层),109.49,平层,板塔结合,南,框架结构,毛坯,有,2021-08-14,商品房,普通住宅
13460.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共6层),112.49,平层,板塔结合,东北,钢混结构,其他,无,2020-05-31,商品房,普通住宅
12100.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共6层),128,平层,板塔结合,东,钢混结构,其他,无,2021-12-03,商品房,普通住宅
15790.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共32层),115.84,平层,塔楼,南,钢混结构,精装,有,2021-04-11,商品房,普通住宅
7980.0,简阳,城东片区,3室2厅1厨1卫,中楼层 (共8层),110.9,平层,板塔结合,东,混合结构,其他,无,2021-12-03,商品房,普通住宅
6380.0,简阳,城中片区,2室1厅1厨1卫,高楼层 (共6层),84.19,平层,平房,西南,砖混结构,简装,无,2021-01-23,商品房,普通住宅
5730.0,简阳,城中片区,3室1厅1厨1卫,中楼层 (共8层),85.19,平层,板塔结合,西南,砖混结构,精装,无,2021-06-13,商品房,普通住宅
11300.0,简阳,河东新区,3室2厅1厨2卫,中楼层 (共11层),115.12,平层,板塔结合,东南,钢混结构,简装,有,2021-02-22,商品房,普通住宅
10180.0,简阳,河东新区,3室2厅1厨2卫,低楼层 (共7层),125.01,平层,板塔结合,东 西,框架结构,简装,无,2020-11-14,商品房,普通住宅
11180.0,简阳,河东新区,3室1厅1厨1卫,中楼层 (共31层),87.83,平层,塔楼,东南,钢混结构,精装,有,2021-08-26,商品房,普通住宅
8280.0,简阳,城西片区,3室2厅1厨1卫,高楼层 (共12层),108.66,平层,板塔结合,东南,混合结构,精装,有,2021-03-27,商品房,普通住宅
7480.0,简阳,河东新区,2室1厅1厨1卫,中楼层 (共26层),60,平层,板塔结合,东南,混合结构,其他,有,2021-12-13,商品房,普通住宅
11800.0,简阳,河东新区,3室2厅1厨2卫,高楼层 (共6层),120.7,跃层,板塔结合,东南,钢混结构,精装,无,2019-08-12,商品房,普通住宅
